filename,pair,speaker,task,delay,delay_ms,correct_shifts,false_positives,false_negatives,total_predictions,total_ground_truth,precision,recall,f1,avg_time_difference,pred_mean_duration,pred_median_duration,pred_std_duration,gt_mean_duration,gt_median_duration,gt_std_duration,source_folder
07_S14_desert_d1500_conversation.csv,7,S14,desert,d1500,1500,177,179,173,356,350,0.497191011235955,0.5057142857142857,0.5014164305949008,0.3763424637371812,1.6805056179775306,0.7599999999999909,2.500428900842951,1.3188131050830347,1.0199999999999818,1.0341064521150387,07
07_S14_nuclear_d0000_conversation.csv,7,S14,nuclear,d0000,0,82,77,58,159,140,0.5157232704402516,0.5857142857142857,0.548494983277592,0.3587444875332337,1.4642767295597483,0.6999999999999886,1.7796379601853578,1.359331781279681,1.019999999999996,1.0974760663172016,07
07_S14_space_d0500_conversation.csv,7,S14,space,d0500,500,114,178,109,292,223,0.3904109589041096,0.5112107623318386,0.4427184466019417,0.4336329097007714,1.4200684931506844,0.5200000000000031,1.9254833929895516,1.3376964264491358,1.0717109846351036,0.9615624666911324,07
08_S15_beach_d0000_conversation.csv,8,S15,beach,d0000,0,280,155,526,435,806,0.6436781609195402,0.347394540942928,0.4512489927477841,0.3024016747746705,1.3792643678160936,0.660000000000025,1.7551226597589449,1.3763327461144208,0.9558968231824848,1.3006975536781369,08
08_S15_farm_d1000_conversation.csv,8,S15,farm,d1000,1000,339,209,457,548,796,0.6186131386861314,0.4258793969849246,0.5044642857142858,0.4333407952170185,1.1458029197080282,0.5999999999999943,1.426943767603994,1.4388270635596965,1.0882264788037332,1.1921956442402597,08
08_S15_park_d1500_conversation.csv,8,S15,park,d1500,1500,137,135,411,272,548,0.5036764705882353,0.25,0.3341463414634146,0.3752679762617518,2.406029411764707,0.8400000000000318,3.662103076145105,1.90729044062082,1.3149272774293197,1.8687376966439375,08
08_S15_street_d0500_conversation.csv,8,S15,street,d0500,500,347,173,443,520,790,0.6673076923076923,0.4392405063291139,0.5297709923664122,0.613172150647445,1.228307692307692,0.6199999999999974,1.5379782625559677,1.4528461731752491,0.9250674177343968,1.562825934221161,08
08_S16_beach_d0000_conversation.csv,8,S16,beach,d0000,0,283,153,523,436,806,0.6490825688073395,0.3511166253101737,0.4557165861513687,0.3034257230017816,1.3753669724770663,0.6999999999999886,1.74803732750726,1.3763327461144208,0.9558968231824848,1.3006975536781369,08
08_S16_farm_d1000_conversation.csv,8,S16,farm,d1000,1000,313,196,483,509,796,0.6149312377210217,0.39321608040201,0.4796934865900383,0.4533708595526161,1.2380746561886051,0.700000000000017,1.598377930948606,1.4388270635596965,1.0882264788037332,1.1921956442402597,08
08_S16_park_d1500_conversation.csv,8,S16,park,d1500,1500,145,170,403,315,548,0.4603174603174603,0.2645985401459854,0.33603707995365,0.4063143360427777,2.0732698412698425,0.6800000000000637,3.656168578336813,1.90729044062082,1.3149272774293197,1.8687376966439375,08
